icd_cm,ver,icd_cm_label,hcup_ccs_single,hcup_ccs_single_label,head_neck_cancer,gi_cancer,colorectal_cancer,lung_cancer,bone_cancer,melanoma_cancer,breast_cancer,uterine_cervical_cancer,other_female_cancer,male_genital_cancer,urinary_cancer,brain_cancer,lymph_hem_cancer,other_cancer,benign_cancer,nonmelanoma_skin_cancer,uncertain_unspecified_cancer,carcinoma_in_situ_cancer
'Z5111',10,encounter for antineoplastic chemotherapy,45,(45) maintenance chemotherapy; radiotherapy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
'Z5112',10,encounter for antineoplastic immunotherapy,45,(45) maintenance chemotherapy; radiotherapy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
'2180',9,submucous leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2181',9,intramural leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2182',9,subserous leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2189',9,"leiomyoma of uterus, unspecified",46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2190',9,benign neoplasm of cervix uteri,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2191',9,benign neoplasm of corpus uteri,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2198',9,benign neoplasm of other specified parts of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2199',9,"benign neoplasm of uterus, part unspecified",46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D250',10,submucous leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D251',10,intramural leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D252',10,subserosal leiomyoma of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D259',10,"leiomyoma of uterus, unspecified",46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D260',10,other benign neoplasm of cervix uteri,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D261',10,other benign neoplasm of corpus uteri,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D267',10,other benign neoplasm of other parts of uterus,46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'D269',10,"other benign neoplasm of uterus, unspecified",46,(46) benign neoplasm of uterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20940',9,"benign carcinoid tumor of the small intestine, unspecified portion",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20941',9,benign carcinoid tumor of the duodenum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20942',9,benign carcinoid tumor of the jejunum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20943',9,benign carcinoid tumor of the ileum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20950',9,"benign carcinoid tumor of the large intestine, unspecified portion",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20951',9,benign carcinoid tumor of the appendix,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20952',9,benign carcinoid tumor of the cecum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20953',9,benign carcinoid tumor of the ascending colon,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20954',9,benign carcinoid tumor of the transverse colon,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20955',9,benign carcinoid tumor of the descending colon,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20956',9,benign carcinoid tumor of the sigmoid colon,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20957',9,benign carcinoid tumor of the rectum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20960',9,benign carcinoid tumor of unknown primary site,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20961',9,benign carcinoid tumor of the bronchus and lung,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20962',9,benign carcinoid tumor of the thymus,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20963',9,benign carcinoid tumor of the stomach,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20964',9,benign carcinoid tumor of the kidney,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20965',9,"benign carcinoid tumor of foregut, not otherwise specified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20966',9,"benign carcinoid tumor of midgut, not otherwise specified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20967',9,"benign carcinoid tumor of hindgut, not otherwise specified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'20969',9,benign carcinoid tumor of other sites,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2100',9,benign neoplasm of lip,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2101',9,benign neoplasm of tongue,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2102',9,benign neoplasm of major salivary glands,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2103',9,benign neoplasm of floor of mouth,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2104',9,benign neoplasm of other and unspecified parts of mouth,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2105',9,benign neoplasm of tonsil,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2106',9,benign neoplasm of other parts of oropharynx,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2107',9,benign neoplasm of nasopharynx,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2108',9,benign neoplasm of hypopharynx,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2109',9,"benign neoplasm of pharynx, unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2110',9,benign neoplasm of esophagus,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2111',9,benign neoplasm of stomach,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2112',9,"benign neoplasm of duodenum, jejunum, and ileum",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2113',9,benign neoplasm of colon,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2114',9,benign neoplasm of rectum and anal canal,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2115',9,benign neoplasm of liver and biliary passages,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2116',9,"benign neoplasm of pancreas, except islets of langerhans",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2117',9,benign neoplasm of islets of langerhans,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2118',9,benign neoplasm of retroperitoneum and peritoneum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2119',9,benign neoplasm of other and unspecified site in the digestive system,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2120',9,"benign neoplasm of nasal cavities, middle ear, and accessory sinuses",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2121',9,benign neoplasm of larynx,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2122',9,benign neoplasm of trachea,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2123',9,benign neoplasm of bronchus and lung,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2124',9,benign neoplasm of pleura,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2125',9,benign neoplasm of mediastinum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2126',9,benign neoplasm of thymus,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2127',9,benign neoplasm of heart,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2128',9,benign neoplasm of other specified sites of respiratory and intrathoracic organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2129',9,"benign neoplasm of respiratory and intrathoracic organs, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2130',9,benign neoplasm of bones of skull and face,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2131',9,benign neoplasm of lower jaw bone,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2132',9,"benign neoplasm of vertebral column, excluding sacrum and coccyx",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2133',9,"benign neoplasm of ribs, sternum, and clavicle",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2134',9,benign neoplasm of scapula and long bones of upper limb,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2135',9,benign neoplasm of short bones of upper limb,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2136',9,"benign neoplasm of pelvic bones, sacrum, and coccyx",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2137',9,benign neoplasm of long bones of lower limb,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2138',9,benign neoplasm of short bones of lower limb,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2139',9,"benign neoplasm of bone and articular cartilage, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2140',9,lipoma of skin and subcutaneous tissue of face,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2141',9,lipoma of other skin and subcutaneous tissue,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2142',9,lipoma of intrathoracic organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2143',9,lipoma of intra-abdominal organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2144',9,lipoma of spermatic cord,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2148',9,lipoma of other specified sites,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2149',9,"lipoma, unspecified site",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2150',9,"other benign neoplasm of connective and other soft tissue of head, face, and neck",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2152',9,"other benign neoplasm of connective and other soft tissue of upper limb, including shoulder",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2153',9,"other benign neoplasm of connective and other soft tissue of lower limb, including hip",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2154',9,other benign neoplasm of connective and other soft tissue of thorax,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2155',9,other benign neoplasm of connective and other soft tissue of abdomen,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2156',9,other benign neoplasm of connective and other soft tissue of pelvis,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2157',9,"other benign neoplasm of connective and other soft tissue of trunk, unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2158',9,other benign neoplasm of connective and other soft tissue of other specified sites,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2159',9,"other benign neoplasm of connective and other soft tissue, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2160',9,benign neoplasm of skin of lip,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2161',9,"benign neoplasm of eyelid, including canthus",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2162',9,benign neoplasm of ear and external auditory canal,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2163',9,benign neoplasm of skin of other and unspecified parts of face,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2164',9,benign neoplasm of scalp and skin of neck,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2165',9,"benign neoplasm of skin of trunk, except scrotum",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2166',9,"benign neoplasm of skin of upper limb, including shoulder",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2167',9,"benign neoplasm of skin of lower limb, including hip",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2168',9,benign neoplasm of other specified sites of skin,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2169',9,"benign neoplasm of skin, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'217',9,benign neoplasm of breast,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'220',9,benign neoplasm of ovary,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2210',9,benign neoplasm of fallopian tube and uterine ligaments,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2211',9,benign neoplasm of vagina,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2212',9,benign neoplasm of vulva,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2218',9,benign neoplasm of other specified sites of female genital organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2219',9,"benign neoplasm of female genital organ, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2220',9,benign neoplasm of testis,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2221',9,benign neoplasm of penis,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2222',9,benign neoplasm of prostate,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2223',9,benign neoplasm of epididymis,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2224',9,benign neoplasm of scrotum,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2228',9,benign neoplasm of other specified sites of male genital organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2229',9,"benign neoplasm of male genital organ, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2230',9,"benign neoplasm of kidney, except pelvis",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2231',9,benign neoplasm of renal pelvis,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2232',9,benign neoplasm of ureter,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2233',9,benign neoplasm of bladder,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'22381',9,benign neoplasm of urethra,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'22389',9,benign neoplasm of other specified sites of urinary organs,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2239',9,"benign neoplasm of urinary organ, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2240',9,"benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2241',9,benign neoplasm of orbit,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2242',9,benign neoplasm of lacrimal gland,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2243',9,benign neoplasm of conjunctiva,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2244',9,benign neoplasm of cornea,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2245',9,benign neoplasm of retina,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2246',9,benign neoplasm of choroid,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2247',9,benign neoplasm of lacrimal duct,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2248',9,benign neoplasm of other specified parts of eye,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2249',9,"benign neoplasm of eye, part unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2250',9,benign neoplasm of brain,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2251',9,benign neoplasm of cranial nerves,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2252',9,benign neoplasm of cerebral meninges,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2253',9,benign neoplasm of spinal cord,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2254',9,benign neoplasm of spinal meninges,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2258',9,benign neoplasm of other specified sites of nervous system,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2259',9,"benign neoplasm of nervous system, part unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'226',9,benign neoplasm of thyroid glands,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2270',9,benign neoplasm of adrenal gland,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2271',9,benign neoplasm of parathyroid gland,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2273',9,benign neoplasm of pituitary gland and craniopharyngeal duct,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2274',9,benign neoplasm of pineal gland,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2275',9,benign neoplasm of carotid body,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2276',9,benign neoplasm of aortic body and other paraganglia,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2278',9,benign neoplasm of other endocrine glands and related structures,47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
'2279',9,"benign neoplasm of endocrine gland, site unspecified",47,(47) other and unspecified benign neoplasm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
