ndc,drug_name,generic_name,opioid_ingredient1,opioid_ingredient2,strength,strength_uom,manufacturer,status,ingredients,manufacturer_abbr_name,ir_er
'00019158255',hydrocodone bitartrate (bulk),hydrocodone,hydrocodone,NA,.,NA,mallinckrodt,active,NA,NA,NA
'00023041901',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,2.5-325,mg/1,"allergan, inc.",NA,NA,NA,NA
'63717089316',zyfrel,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,7.5-325,mg/15ml,"hawthorn pharmaceuticals, inc.",NA,NA,NA,NA
'63717089516',zamicet,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg/15 ml,hawthorn pharm,active,NA,NA,NA
'63717090001',reprexain,hydrocodone; ibuprofen,hydrocodone,NA,2.5-200,mg,hawthorn pharm,active,NA,NA,NA
'63717090101',reprexain,hydrocodone; ibuprofen,hydrocodone,NA,5-200,mg,hawthorn pharm,active,NA,NA,NA
'63717090201',reprexain,hydrocodone; ibuprofen,hydrocodone,NA,10-200,mg,hawthorn pharm,active,NA,NA,NA
'63739013001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739013002',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739013003',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739013010',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739013015',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739013101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mckesson packag,inactive,NA,NA,NA
'63739013103',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mckesson packag,inactive,NA,NA,NA
'63739013110',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mckesson packag,inactive,NA,NA,NA
'63739013115',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,mckesson packag,inactive,NA,NA,NA
'63739014101',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739014103',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739014110',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739014115',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739032610',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mckesson packag,active,NA,NA,NA
'63739038410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mckesson packag,active,NA,NA,NA
'63739045501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739045510',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,mckesson packag,inactive,NA,NA,NA
'63739053210',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mckesson packag,active,NA,NA,NA
'63739055710',hydrocodone-ibuprofen,hydrocodone; ibuprofen,hydrocodone,NA,7.5-200,mg,mckesson packag,active,NA,NA,NA
'63739070401',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,325 mg-5 mg,NA,NA,NA,NA,NA,NA
'63739070410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-325,mg,mckesson packag,active,NA,NA,NA
'63739080142',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,mckesson packaging services a business unit of mckesson corporation,NA,NA,NA,NA
'63739080143',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,mckesson packaging services a business unit of mckesson corporation,NA,NA,NA,NA
'63739080144',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,mckesson packaging services a business unit of mckesson corporation,NA,NA,NA,NA
'63739080145',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,mckesson packaging services a business unit of mckesson corporation,NA,NA,NA,NA
'63739080146',hydrocodone bitartrate and acetaminophen,hydrocodone bitartrate; acetaminophen,hydrocodone,NA,5-500,mg/1,mckesson packaging services a business unit of mckesson corporation,NA,NA,NA,NA
'63874020301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020303',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,500 mg-5 mg,NA,NA,NA,NA,NA,NA
'63874020304',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020305',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020306',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020309',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020310',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020312',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020314',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020315',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020316',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020318',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020320',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020324',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020325',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020327',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020328',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020330',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020335',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020336',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020340',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020342',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020345',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020350',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020356',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020360',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020371',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020372',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020373',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020374',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020376',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020377',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020379',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020380',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020384',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020388',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020390',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874020396',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,5-500,mg,altura pharma,inactive,NA,NA,NA
'63874023001',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023003',hydrocodone bitartrate-acetaminophen,acetaminophen; hydrocodone bitartrate,hydrocodone,NA,750 mg-7.5 mg,NA,NA,NA,NA,NA,NA
'63874023004',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023005',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023010',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023012',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023014',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023015',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023016',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023020',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023024',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023025',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023028',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023030',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023035',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023040',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023042',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023045',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023050',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023056',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023060',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023070',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023071',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023072',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023073',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023074',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023075',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023076',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023077',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023084',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023088',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874023090',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-750,mg,altura pharma,inactive,NA,NA,NA
'63874027901',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027904',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027910',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027915',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027920',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027928',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027930',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027940',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027942',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027950',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027956',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027960',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027980',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027984',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027988',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874027990',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-660,mg,altura pharma,inactive,NA,NA,NA
'63874029301',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029304',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029308',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029310',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029314',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029315',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029318',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029320',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029321',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029328',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029330',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029340',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029342',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029350',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029356',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029360',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029371',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029372',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029373',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029374',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029376',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029377',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029384',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029388',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029390',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-500,mg,altura pharma,inactive,NA,NA,NA
'63874029501',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029504',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029512',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029515',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029520',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029525',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029530',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029535',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029540',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029542',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029550',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029556',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029560',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029571',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029572',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029573',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029574',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029576',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029577',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029584',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029588',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874029590',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,7.5-500,mg,altura pharma,inactive,NA,NA,NA
'63874083401',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,altura pharma,active,NA,NA,NA
'63874083404',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,altura pharma,active,NA,NA,NA
'63874083410',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,altura pharma,active,NA,NA,NA
'63874083415',hydrocodone-acetaminophen,hydrocodone; acetaminophen,hydrocodone,NA,10-325,mg,altura pharma,active,NA,NA,NA
